ID,eyetrial,window,Condition,sum,Target_obj,Target_subj,Target_prop,SubjComp_prop,ObjComp_prop,Distr_prop,GivenSubj_prop,GivenObj_prop,surveyExclude,BL_Pic,Comp_subj_pic,First_pic,lgerror,excludeLargeError,excludeTriggerError,excludeRefError
30,52,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
28,26,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
15,17,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
10,109,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,panda_berries,0,0,0,0
27,112,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
35,63,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
8,67,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
31,41,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
8,56,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
19,46,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
13,97,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
20,60,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
22,75,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
12,86,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
37,26,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
7,23,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
13,52,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
35,103,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
36,30,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
22,30,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
21,71,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
28,81,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
15,65,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
25,42,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
8,71,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
17,39,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
19,100,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
22,32,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
9,35,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
38,63,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
3,107,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
18,74,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,zebra_berries,0,0,0,0
29,72,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
24,70,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,panda_berries,0,0,0,0
13,18,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
33,47,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
17,73,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
36,64,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
35,40,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
31,28,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
23,103,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
14,69,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
21,23,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
39,82,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
27,77,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
33,96,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
23,50,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
17,83,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
37,76,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
21,52,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
3,65,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
19,38,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
12,88,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
20,84,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
32,97,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
5,80,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
14,97,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
24,67,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,zebra_berries,0,0,0,0
18,53,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
2,40,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
27,20,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
29,90,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
4,105,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,zebra_berries,0,0,0,0
32,18,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
39,38,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
12,52,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
3,54,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
36,71,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
9,61,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
26,92,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
20,58,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
9,79,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
35,88,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
16,31,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
8,36,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
5,87,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
2,58,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
26,105,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
38,52,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
5,31,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
7,102,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
10,52,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,1,lion_melon,grizzly_berries,lion_berries,0,0,0,0
15,81,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
23,82,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
20,66,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
2,84,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
9,88,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
33,97,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
28,30,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
38,95,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
10,88,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,zebra_berries,0,0,0,0
6,52,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
39,73,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
34,82,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,zebra_berries,0,0,0,0
33,37,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
24,49,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
30,83,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
27,77,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,1,0,0,0
16,103,NA,GG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,panda_berries,0,0,0,0
26,42,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
16,49,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
29,36,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
29,50,NA,GG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,lion_berries,0,0,0,0
4,57,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
35,103,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,1,0,0,0
30,96,NA,GG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,zebra_berries,0,0,0,0
7,33,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,0,0,0,0
22,32,NA,GG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,grizzly_berries,1,0,0,0
35,17,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
22,68,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
32,73,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
28,77,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
27,47,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
23,109,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
2,107,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
31,76,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
24,21,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
20,29,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
25,68,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
15,34,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
7,25,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
18,81,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,1,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
8,18,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
34,96,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,1,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
2,20,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
32,103,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
10,64,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
37,41,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
31,23,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
13,85,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
34,95,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,1,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
18,17,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
15,21,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
19,34,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
25,58,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
6,54,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
39,67,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
27,45,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
5,105,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
38,93,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
38,19,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
19,110,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
17,66,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
23,46,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
21,88,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
30,26,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
24,98,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,1,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
38,19,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,1,0,0,0
19,111,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
17,70,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
23,80,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
16,90,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
13,80,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
3,43,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
4,98,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,1,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
9,52,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
17,51,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
33,86,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
8,27,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
39,29,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
22,17,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
6,34,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
12,37,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
17,37,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
35,43,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
30,59,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
39,98,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
26,23,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
15,88,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
26,68,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
10,50,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
4,49,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
33,58,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
29,57,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
38,101,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
26,39,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
31,80,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
34,51,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
15,100,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
12,80,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
12,61,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
16,48,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
14,51,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
18,55,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
28,46,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
37,88,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
6,94,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
3,20,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
34,48,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
7,54,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
28,36,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
20,77,NA,GG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,grizzly_brownie,0,0,0,0
37,67,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
7,108,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
16,62,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
13,62,NA,GG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,zebra_brownie,0,0,0,0
9,86,NA,GG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,lion_brownie,0,0,0,0
5,30,NA,GG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,panda_brownie,0,0,0,0
